Eye_Status,left_eye,right_eye,Yawn_Status,Head_Pose,Class
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Forward Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Left Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Right Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
Half Opened,forward_look,unknown,Yawn,Down_Look,Non Focus
